"customer_id","Customer_Segments"
2281097,"Low"
2281103,"Super High"
2281143,"Super High"
2281147,"Super High"
2281157,"High"
2281175,"High"
2281194,"Low"
2281202,"Medium"
2281212,"Super High"
2281232,"Low"
2281238,"Medium"
2281239,"Super High"
2281243,"Super High"
2281245,"Super High"
2281247,"High"
2281249,"Medium"
2281261,"Super High"
2281279,"Low"
2281306,"Super High"
2281309,"Low"
2281318,"High"
2281327,"Super High"
2281351,"Super High"
2281353,"High"
2281355,"Low"
2281369,"Super High"
2281387,"Super High"
2281396,"Super High"
2281398,"High"
2281404,"Super High"
2281418,"High"
2281430,"Medium"
2281468,"Low"
2281480,"High"
2281520,"High"
2281543,"Medium"
2281595,"Medium"
2281621,"Super High"
2281627,"Super High"
2281631,"High"
2281696,"Super High"
2281745,"Low"
2281875,"Super High"
2281881,"High"
2281890,"Super High"
2281905,"Low"
2281957,"Super High"
2281959,"Super High"
2282019,"Low"
2282022,"Super High"
2282038,"Low"
2282046,"Low"
2282048,"Low"
2282069,"Super High"
2282070,"Super High"
2282077,"Super High"
2282125,"Super High"
2282154,"High"
2282168,"Low"
2282185,"High"
2282187,"Super High"
2282195,"High"
2282200,"Low"
2282205,"Low"
2282228,"High"
2282248,"Super High"
2282250,"Super High"
2282253,"High"
2282265,"Medium"
2282279,"Medium"
2282285,"High"
2282315,"Super High"
2282321,"Super High"
2282345,"Low"
2282352,"Super High"
2282383,"High"
2282391,"Super High"
2282394,"Super High"
2282406,"High"
2282408,"Super High"
2282409,"Low"
2282439,"High"
2282451,"Low"
2282463,"Super High"
2282465,"Low"
2282469,"Medium"
2282471,"Low"
2282487,"Super High"
2282502,"Super High"
2282507,"Super High"
2282528,"Super High"
2282567,"Low"
2282568,"Super High"
2282569,"Super High"
2282685,"Super High"
2282687,"High"
2282695,"Super High"
2282716,"Super High"
2282745,"Super High"
2282747,"Super High"
2282851,"Super High"
2282869,"High"
2282885,"High"
2282913,"High"
2282966,"High"
2282972,"Super High"
2282987,"Medium"
2283009,"High"
2283020,"Super High"
2283028,"High"
2283039,"Super High"
2283060,"High"
2283061,"Super High"
2283065,"Medium"
2283076,"Medium"
2283102,"Super High"
2283104,"Super High"
2283150,"Low"
2283159,"Super High"
2283170,"Medium"
2283172,"Super High"
2283176,"Medium"
2283205,"High"
2283231,"Medium"
2283238,"Low"
2283246,"Low"
2283250,"Low"
2283251,"High"
2283252,"Super High"
2283253,"High"
2283266,"Super High"
2283311,"Super High"
2283347,"Super High"
2283381,"Super High"
2283386,"Super High"
2283387,"Super High"
2283394,"Super High"
2283421,"High"
2283424,"High"
2283443,"High"
2283455,"Super High"
2283514,"Low"
2283516,"Super High"
2283556,"Super High"
2283565,"Super High"
2283571,"Super High"
2283574,"High"
2283577,"Low"
2283595,"Low"
2283606,"Super High"
2283631,"Low"
2283635,"Low"
2283651,"Low"
2283652,"Super High"
2283653,"Super High"
2283673,"Low"
2283683,"Low"
2283692,"High"
2283727,"Low"
2283799,"Super High"
2283821,"High"
2283900,"Medium"
2283988,"Low"
2283990,"High"
2284005,"Super High"
2284024,"Super High"
2284028,"Low"
2284034,"High"
2284037,"Super High"
2284040,"High"
2284041,"Super High"
2284072,"Super High"
2284133,"Low"
2284143,"Low"
2284150,"Super High"
2284189,"Low"
2284242,"Low"
2284246,"High"
2284302,"Super High"
2284323,"Super High"
2284326,"Super High"
2284358,"Super High"
2284389,"Low"
2284393,"Super High"
2284420,"Super High"
2284424,"Super High"
2284426,"Low"
2284428,"Super High"
2284452,"Super High"
2284458,"Low"
2284472,"High"
2284503,"Super High"
2284609,"High"
2284616,"High"
2284617,"Super High"
2284661,"Super High"
2284687,"High"
2284700,"High"
2284703,"High"
2284710,"High"
2284715,"Super High"
2284720,"Low"
2284721,"Super High"
2284724,"Super High"
2284731,"High"
2284763,"Super High"
2284768,"Low"
2284771,"Super High"
2284784,"High"
2284809,"Super High"
2284814,"Super High"
2284831,"Super High"
2284837,"Super High"
2284856,"Low"
2284890,"High"
2284898,"Super High"
2284907,"High"
2284909,"Super High"
2284927,"High"
2284933,"Medium"
2284991,"Super High"
2284992,"Low"
2285009,"Super High"
2285073,"Low"
2285089,"High"
2285093,"Super High"
2285166,"Low"
2285222,"High"
2285246,"Super High"
2285255,"Low"
2285264,"Super High"
2285354,"High"
2285409,"Super High"
2285450,"Super High"
2285472,"Super High"
2285479,"Super High"
2285510,"Super High"
2285530,"Low"
2285534,"Super High"
2285538,"Medium"
2285545,"Super High"
2285549,"Low"
2285558,"High"
2285578,"High"
2285582,"Super High"
2285601,"Super High"
2285620,"High"
2285622,"Super High"
2285638,"Super High"
2285675,"Low"
2285682,"Low"
2285699,"Super High"
2285712,"Super High"
2285737,"High"
2285753,"Super High"
2285755,"High"
2285763,"Super High"
2285795,"Low"
2285848,"Super High"
2285909,"Super High"
2285940,"Medium"
2285942,"Super High"
2285952,"Super High"
2285969,"High"
2285979,"Super High"
2285986,"Super High"
2286010,"Medium"
2286014,"Low"
2286078,"Super High"
2286080,"Low"
2286081,"High"
2286093,"High"
2286152,"Super High"
2286167,"High"
2286192,"Super High"
2286194,"Low"
2286271,"High"
2286317,"Low"
2286320,"Super High"
2286331,"Super High"
2286348,"Super High"
2286393,"Low"
2286395,"Medium"
2286397,"High"
2286398,"Super High"
2286413,"High"
2286418,"Super High"
2286419,"High"
2286420,"Super High"
2286446,"Medium"
2286454,"Super High"
2286502,"Medium"
2286524,"Medium"
2286530,"Medium"
2286535,"Super High"
2286553,"Super High"
2286571,"Low"
2286611,"Super High"
2286631,"Super High"
2286643,"Medium"
2286657,"High"
2286662,"Super High"
2286684,"Low"
2286701,"Super High"
2286716,"Low"
2286722,"Low"
2286733,"Low"
2286762,"Super High"
2286769,"Low"
2286774,"Super High"
2286775,"Super High"
2286785,"High"
2286810,"Super High"
2286815,"Super High"
2286816,"Low"
2286834,"Low"
2286838,"Super High"
2286849,"Super High"
2286850,"High"
2286856,"Super High"
2286871,"Super High"
2286909,"Super High"
2286918,"High"
2286933,"Medium"
2286940,"High"
2286959,"Super High"
2286978,"Low"
2287032,"Super High"
2287038,"Super High"
2287070,"Medium"
2287081,"Super High"
2287107,"Low"
2287118,"Medium"
2287124,"High"
2287132,"Super High"
2287263,"Super High"
2287268,"Super High"
2287280,"High"
2287284,"High"
2287291,"Super High"
2287294,"Super High"
2287298,"Super High"
2287325,"Super High"
2287358,"High"
2287359,"Medium"
2287453,"Low"
2287462,"Low"
2287473,"Low"
2287476,"Super High"
2287480,"Medium"
2287487,"Super High"
2287502,"Super High"
2287544,"Super High"
2287596,"High"
2287621,"Low"
2287623,"High"
2287627,"Super High"
2287773,"High"
2287775,"Super High"
2287804,"Super High"
2287865,"Super High"
2287884,"High"
2287886,"Super High"
2287889,"Low"
2287938,"High"
2287948,"Super High"
2287958,"Low"
2287969,"Super High"
2288011,"Super High"
2288046,"Low"
2288078,"Low"
2288138,"Super High"
2288162,"Super High"
2288166,"Low"
2288167,"Super High"
2288196,"Medium"
2288198,"Medium"
2288218,"Super High"
2288225,"Super High"
2288241,"Super High"
2288249,"Super High"
2288251,"High"
2288254,"Medium"
2288259,"Low"
2288280,"Super High"
2288282,"Super High"
2288293,"High"
2288362,"High"
2288372,"Medium"
2288390,"Low"
2288393,"Low"
2288395,"Super High"
2288443,"Low"
2288504,"Super High"
2288570,"Low"
2288587,"Super High"
2288598,"Low"
2288672,"High"
2288704,"Super High"
2288717,"Super High"
2288741,"Super High"
2288747,"Medium"
2288751,"Low"
2288754,"Super High"
2288798,"Medium"
2288801,"Super High"
2288802,"Super High"
2288823,"High"
2288829,"High"
2288887,"Medium"
2288893,"High"
2288919,"Super High"
2288920,"Super High"
2288935,"Super High"
2288948,"Super High"
2288953,"Medium"
2288954,"Super High"
2288961,"Super High"
2288964,"Super High"
2288970,"Low"
2288980,"Low"
2289019,"Low"
2289027,"Super High"
2289029,"Low"
2289039,"Low"
2289063,"Super High"
2289077,"Low"
2289101,"Super High"
2289104,"Super High"
2289126,"Super High"
2289142,"Super High"
2289143,"High"
2289198,"Super High"
2289201,"Super High"
2289259,"Super High"
2289284,"Super High"
2289379,"Medium"
2289380,"Super High"
2289399,"High"
2289441,"Low"
2289461,"Low"
2289522,"Super High"
2289535,"High"
2289548,"Super High"
2289558,"Super High"
2289632,"Super High"
2289679,"Low"
2289694,"Super High"
2289695,"Super High"
2289696,"High"
2289700,"High"
2289717,"Super High"
2289741,"High"
2289780,"Super High"
2289783,"Low"
2289864,"Super High"
2289867,"Super High"
2289868,"Medium"
2289874,"Super High"
2289911,"Super High"
2289918,"Super High"
2289922,"Low"
2289924,"Low"
2289925,"Super High"
2289927,"High"
2289989,"Super High"
2290001,"Low"
2290023,"Super High"
2290078,"Low"
2290096,"Low"
2290098,"Low"
2290100,"Super High"
2290109,"Super High"
2290118,"Medium"
2290163,"High"
2290186,"Super High"
2290201,"Super High"
2290224,"Super High"
2290331,"Super High"
2290339,"Super High"
2290375,"Super High"
2290378,"Super High"
2290381,"Super High"
2290439,"Medium"
2290468,"High"
2290544,"Low"
2290562,"Medium"
2290564,"Super High"
2290604,"Super High"
2290609,"Super High"
2290760,"Super High"
2290782,"Super High"
2290784,"Super High"
2290825,"Super High"
2290829,"High"
2290840,"Low"
2290851,"Super High"
2290906,"Super High"
2290946,"Super High"
2290983,"Super High"
2291009,"Medium"
2291041,"Medium"
2291059,"High"
2291081,"High"
2291082,"Low"
2291089,"Super High"
2291102,"High"
2291126,"Medium"
2291166,"Low"
2291206,"Super High"
2291230,"Super High"
2291232,"Low"
2291248,"Super High"
2291264,"Super High"
2291284,"Super High"
2291294,"Super High"
2291308,"Low"
2291310,"High"
2291320,"High"
2291330,"Super High"
2291344,"Super High"
2291364,"Super High"
2291379,"Low"
2291433,"Low"
2291434,"Super High"
2291459,"Low"
2291460,"Super High"
2291463,"High"
2291464,"High"
2291522,"Super High"
2291525,"Medium"
2291531,"Super High"
2291535,"Super High"
2291576,"High"
2291580,"High"
2291622,"Super High"
2291625,"Super High"
2291636,"Low"
2291644,"Super High"
2291676,"Super High"
2291704,"Super High"
2291722,"Medium"
2291755,"High"
2291777,"Super High"
2291781,"Low"
2291808,"Super High"
2291821,"High"
2291867,"Low"
2291876,"Super High"
2291915,"Low"
2291956,"Super High"
2292062,"Super High"
2292071,"Medium"
2292072,"Super High"
2292094,"High"
2292120,"Super High"
2292123,"Super High"
2292131,"Super High"
2292159,"Low"
2292174,"High"
2292197,"Super High"
2292201,"Super High"
2292223,"Super High"
2292243,"Low"
2292252,"Low"
2292255,"Super High"
2292264,"Super High"
2292278,"Super High"
2292316,"Super High"
2292343,"High"
2292355,"Super High"
2292357,"Low"
2292358,"High"
2292426,"Low"
2292434,"Medium"
2292484,"Super High"
2292506,"Low"
2292518,"Low"
2292537,"Super High"
2292542,"Low"
2292576,"High"
2292641,"Low"
2292642,"Super High"
2292648,"Super High"
2292720,"Super High"
2292814,"Super High"
2292815,"Super High"
2292816,"Super High"
2292821,"High"
2292823,"Super High"
2292838,"Medium"
2292841,"Super High"
2292858,"High"
2292914,"Super High"
2292916,"Super High"
2292920,"Super High"
2292998,"Super High"
2293015,"Low"
2293050,"Super High"
2293054,"Super High"
2293079,"Super High"
2293094,"Super High"
2293099,"Super High"
2293130,"Super High"
2293182,"Super High"
2293198,"Super High"
2293235,"Super High"
2293263,"Super High"
2293396,"Low"
2293431,"High"
2293689,"Low"
2293773,"Super High"
2293788,"Super High"
2293801,"Low"
2293852,"Super High"
2293871,"Low"
2293872,"Low"
2293874,"Super High"
2293901,"Super High"
2293916,"Super High"
2293920,"Low"
2293928,"Super High"
2293941,"High"
2293946,"Low"
2293948,"Low"
2293949,"Super High"
2293956,"Super High"
2293960,"Low"
2293972,"Low"
2293989,"Super High"
2293992,"Medium"
2294008,"Super High"
2294048,"Super High"
2294077,"Super High"
2294086,"Super High"
2294091,"High"
2294095,"Super High"
2294097,"Low"
2294098,"Low"
2294101,"Super High"
2294122,"Low"
2294130,"Super High"
2294151,"High"
2294176,"Super High"
2294179,"Low"
2294183,"High"
2294237,"Super High"
2294261,"Super High"
2294273,"Super High"
2294331,"High"
2294333,"Super High"
2294339,"High"
2294350,"Super High"
2294352,"Super High"
2294402,"Super High"
2294411,"Super High"
2294416,"Low"
2294421,"Low"
2294423,"Super High"
2294476,"Low"
2294479,"Super High"
2294503,"Super High"
2294505,"Super High"
2294522,"Medium"
2294547,"High"
2294559,"High"
2294582,"Low"
2294592,"High"
2294593,"Super High"
2294668,"Medium"
2294719,"High"
2294755,"Medium"
2294766,"Low"
2294797,"Low"
2294875,"Super High"
2294905,"Super High"
2294915,"High"
2294924,"Low"
2294941,"Super High"
2294942,"Low"
2294949,"High"
2294954,"High"
2294959,"Super High"
2294968,"Super High"
2294971,"Super High"
2294977,"Low"
2294981,"Super High"
2295040,"Super High"
2295043,"Low"
2295058,"High"
2295061,"Super High"
2295101,"Super High"
2295103,"Super High"
2295105,"High"
2295166,"Super High"
2295185,"Super High"
2295226,"Super High"
2295242,"Low"
2295252,"Super High"
2295265,"High"
2295272,"Super High"
2295303,"Super High"
2295306,"Medium"
2295308,"Super High"
2295309,"Super High"
2295321,"High"
2295331,"Low"
2295361,"Super High"
2295366,"Low"
2295370,"Low"
2295384,"Super High"
2295393,"High"
2295395,"Super High"
2295442,"Super High"
2295484,"Low"
2295562,"Super High"
2295569,"Super High"
2295578,"Super High"
2295590,"High"
2295605,"Super High"
2295607,"Low"
2295626,"Super High"
2295649,"Low"
2295665,"Low"
2295706,"Super High"
2295751,"Super High"
2295763,"Super High"
2295786,"Super High"
2295809,"Super High"
2295811,"Medium"
2295825,"Super High"
2295872,"Super High"
2295887,"High"
2295893,"High"
2295899,"Super High"
2295901,"Super High"
2295903,"Low"
2295924,"Super High"
2295932,"High"
2295971,"Low"
2296007,"High"
2296017,"Super High"
2296055,"Super High"
2296063,"High"
2296128,"Super High"
2296139,"Super High"
2296147,"High"
2296165,"Super High"
2296172,"Super High"
2296289,"Super High"
2296346,"Low"
2296423,"Super High"
2296458,"Super High"
2296462,"Super High"
2296519,"Super High"
2296624,"Super High"
2296769,"Super High"
2296778,"High"
2296828,"Super High"
2296874,"High"
2296888,"Super High"
2297005,"Super High"
2297012,"High"
2297017,"Super High"
2297052,"Super High"
2297076,"High"
2297083,"Super High"
2297100,"High"
2297105,"Low"
2297108,"High"
2297150,"Medium"
2297161,"Super High"
2297188,"Medium"
2297223,"Super High"
2297224,"Medium"
2297226,"Medium"
2297233,"Low"
2297308,"Super High"
2297311,"Super High"
2297320,"Low"
2297385,"Super High"
2297488,"Super High"
2297519,"Low"
2297527,"Super High"
2297529,"Super High"
2297545,"Low"
2297547,"High"
2297550,"Low"
2297585,"High"
2297593,"Super High"
2297596,"Super High"
2297600,"Super High"
2297606,"Super High"
2297674,"Low"
2297687,"Medium"
2297706,"Super High"
2297814,"Super High"
2297851,"Super High"
2297856,"Medium"
2297857,"Super High"
2297864,"High"
2297907,"Medium"
2297922,"High"
2297949,"Super High"
2297950,"Super High"
2297963,"Super High"
2297993,"Super High"
2298029,"Super High"
2298035,"Low"
2298045,"Super High"
2298063,"Super High"
2298065,"High"
2298077,"Super High"
2298134,"High"
2298196,"Super High"
2298289,"Super High"
2298383,"Medium"
2298396,"High"
2298402,"High"
2298413,"High"
2298414,"Super High"
2298488,"High"
2298529,"Super High"
2298530,"Super High"
2298533,"Low"
2298540,"Super High"
2298544,"Super High"
2298545,"Low"
2298553,"Low"
2298576,"Low"
2298607,"Low"
2298673,"Super High"
2298690,"Super High"
2298727,"Low"
2298754,"Low"
2298760,"Medium"
2298807,"Super High"
2298836,"Super High"
2298904,"Super High"
2298934,"High"
2298942,"Low"
2298971,"Super High"
2298973,"Low"
2298984,"Super High"
2298985,"Low"
2298990,"High"
2299003,"High"
2299110,"Super High"
2299129,"Low"
2299183,"Super High"
2299210,"Medium"
2299219,"Super High"
2299243,"Super High"
2299265,"High"
2299280,"High"
2299282,"High"
2299299,"Low"
2299312,"Super High"
2299349,"Low"
2299369,"Low"
2299407,"High"
2299413,"Super High"
2299430,"Super High"
2299440,"Super High"
2299441,"Super High"
2299443,"High"
2299522,"Super High"
2299584,"High"
2299591,"Medium"
2299608,"Medium"
2299818,"Low"
2300037,"Super High"
2300041,"Super High"
2300055,"Super High"
2300082,"Low"
2300123,"Super High"
2300175,"Super High"
2300183,"Super High"
2300185,"Low"
2300203,"Super High"
2300219,"Super High"
2300229,"Medium"
2300239,"Super High"
2300309,"Super High"
2300319,"Low"
2300321,"Super High"
2300400,"Low"
2300420,"Super High"
2300423,"Super High"
2300497,"Super High"
2300507,"Super High"
2300523,"Low"
2300565,"Low"
2300577,"Low"
2300655,"Medium"
2300672,"Super High"
2300725,"Super High"
2300766,"Super High"
2300817,"Low"
2300819,"Low"
2300885,"Low"
2300906,"Super High"
2300923,"Super High"
2300970,"Super High"
2300981,"Super High"
2300985,"Super High"
2301045,"Super High"
2301058,"Super High"
2301064,"High"
2301102,"High"
2301114,"Medium"
2301135,"Super High"
2301149,"Super High"
2301157,"Super High"
2301160,"Super High"
2301162,"High"
2301190,"High"
2301203,"Super High"
2301248,"Super High"
2301292,"Low"
2301296,"Super High"
2301334,"Super High"
2301344,"Super High"
2301362,"Super High"
2301383,"Super High"
2301384,"Low"
2301395,"Super High"
2301396,"High"
2301403,"High"
2301404,"Super High"
2301410,"Super High"
2301412,"Low"
2301428,"High"
2301457,"Super High"
2301471,"Super High"
2301489,"Super High"
2301520,"Low"
2301567,"Medium"
2301619,"Low"
2301629,"Super High"
2301650,"Low"
2301668,"Super High"
2301671,"Super High"
2301741,"Super High"
2301742,"Low"
2301783,"High"
2301811,"High"
2301839,"Super High"
2301880,"Low"
2301892,"High"
2301935,"High"
2301979,"Super High"
2302016,"Low"
2302026,"Super High"
2302055,"Super High"
2302084,"Super High"
2302149,"Super High"
2302153,"Super High"
2302245,"Super High"
2302255,"Super High"
2302290,"Medium"
2302294,"Super High"
2302329,"High"
2302431,"Super High"
2302451,"Super High"
2302563,"High"
2302636,"Low"
2302647,"Super High"
2302671,"Super High"
2302676,"Low"
2302747,"Super High"
2302750,"High"
2302794,"Low"
2302833,"Super High"
2302871,"High"
2302886,"Super High"
2302918,"Super High"
2302924,"Super High"
2302931,"Medium"
2302990,"High"
2302992,"Low"
2303033,"Super High"
2303035,"Super High"
2303037,"Super High"
2303043,"Low"
2303070,"Super High"
2303095,"Medium"
2303156,"Super High"
2303312,"Super High"
2303344,"Super High"
2303348,"Super High"
2303379,"Super High"
2303383,"High"
2303418,"Super High"
2303537,"Super High"
2303543,"Super High"
2303557,"Medium"
2303581,"Super High"
2303627,"Super High"
2303668,"Super High"
2303785,"Super High"
2303832,"Low"
2303853,"Low"
2303856,"Low"
2303859,"Super High"
2303863,"Super High"
2303866,"Super High"
2303882,"Super High"
2303916,"Super High"
2303953,"Low"
2303954,"Super High"
2303955,"Low"
2303958,"Super High"
2303997,"Super High"
2304057,"Super High"
2304093,"Super High"
2304140,"Low"
2304159,"Super High"
2304243,"High"
2304291,"Super High"
2304316,"High"
2304340,"Super High"
2304414,"Low"
2304479,"Low"
2304489,"Super High"
2304492,"Super High"
2304533,"Super High"
2304553,"Super High"
2304567,"Super High"
2304584,"Super High"
2304608,"Super High"
2304692,"Low"
2304693,"Super High"
2304743,"Low"
2304749,"Super High"
2304819,"Super High"
2304911,"Medium"
2304924,"Super High"
2304957,"Super High"
2305059,"Super High"
2305090,"High"
2305110,"Super High"
2305115,"Super High"
2305129,"Super High"
2305163,"Medium"
2305166,"Super High"
2305215,"Super High"
2305253,"High"
2305266,"Low"
2305271,"Super High"
2305288,"Low"
2305345,"Super High"
2305366,"Low"
2305423,"Super High"
2305456,"Low"
2305490,"Medium"
2305497,"Super High"
2305540,"Super High"
2305542,"High"
2305545,"Medium"
2305556,"Super High"
2305600,"Low"
2305668,"Super High"
2305689,"Low"
2305723,"Super High"
2305771,"Super High"
2305804,"Super High"
2305813,"Super High"
2305829,"Super High"
2305866,"Super High"
2305867,"Super High"
2305904,"Super High"
2305934,"Super High"
2305946,"Medium"
2305993,"Low"
2305995,"Super High"
2306001,"Super High"
2306073,"Super High"
2306074,"Super High"
2306083,"Medium"
2306096,"Super High"
2306125,"Super High"
2306129,"High"
2306189,"High"
2306204,"Super High"
2306257,"Low"
2306284,"Super High"
2306304,"Super High"
2306327,"Super High"
2306382,"Low"
2306397,"Medium"
2306482,"Super High"
2306501,"Super High"
2306509,"Super High"
2306524,"Super High"
2306550,"Super High"
2306555,"Super High"
2306612,"Low"
2306642,"Super High"
2306653,"Super High"
2306658,"Super High"
2306682,"Medium"
2306688,"Super High"
2306705,"Super High"
2306713,"Super High"
2306735,"Medium"
2306761,"Super High"
2306817,"Medium"
2306924,"Super High"
2306934,"Super High"
2306935,"High"
2306953,"Low"
2306974,"Super High"
2306996,"High"
2307077,"Low"
2307105,"Medium"
2307201,"Super High"
2307237,"Super High"
2307292,"Super High"
2307294,"Medium"
2307346,"Super High"
2307355,"High"
2307373,"Super High"
2307407,"High"
2307427,"Super High"
2307449,"Low"
2307457,"Super High"
2307461,"Super High"
2307464,"Super High"
2307470,"Low"
2307593,"Low"
2307596,"Super High"
2307600,"Super High"
2307646,"High"
2307647,"Medium"
2307657,"Super High"
2307663,"Low"
2307700,"Super High"
2307705,"Super High"
2307713,"Super High"
2307726,"Super High"
2307768,"Super High"
2307783,"Low"
2307791,"Super High"
2307811,"Super High"
2307829,"Super High"
2307857,"Super High"
2307883,"Super High"
2307901,"Super High"
2307922,"Super High"
2307926,"Super High"
2307930,"High"
2307934,"Super High"
2307963,"Super High"
2307988,"Super High"
2308002,"Super High"
2308010,"Super High"
2308013,"High"
2308022,"Super High"
2308037,"Super High"
2308042,"High"
2308056,"Low"
2308098,"High"
2308134,"Medium"
2308140,"High"
2308143,"Low"
2308153,"Super High"
2308159,"High"
2308205,"Super High"
2308247,"Super High"
2308266,"Low"
2308273,"Low"
2308276,"Super High"
2308281,"Low"
2308308,"Low"
2308321,"Low"
2308340,"Low"
2308342,"Low"
2308344,"Medium"
2308352,"High"
2308380,"Low"
2308398,"High"
2308408,"Super High"
2308437,"High"
2308454,"Super High"
2308458,"Super High"
2308500,"Low"
2308523,"Medium"
2308548,"High"
2308591,"Low"
2308636,"Super High"
2308678,"Super High"
2308706,"Low"
2308731,"Super High"
2308786,"Low"
2308839,"Low"
2308870,"High"
2308874,"High"
2308879,"High"
2308903,"Low"
2308923,"High"
2309005,"Super High"
2309039,"Super High"
2309049,"Super High"
2309054,"Super High"
2309091,"Medium"
2309162,"Super High"
2309229,"Super High"
2309248,"Low"
2309278,"Medium"
2309282,"High"
2309296,"Low"
2309308,"Super High"
2309336,"Super High"
2309353,"Super High"
2309363,"High"
2309378,"Super High"
2309382,"Super High"
2309447,"High"
2309457,"Super High"
2309460,"Super High"
2309466,"Low"
2309487,"Low"
2309528,"Super High"
2309531,"Super High"
2309536,"Low"
2309544,"Super High"
2309578,"Super High"
2309606,"Super High"
2309636,"Medium"
2309643,"Low"
2309679,"Medium"
2309696,"Medium"
2309734,"Low"
2309775,"Low"
2309940,"Super High"
2310002,"Low"
2310033,"Super High"
2310070,"Super High"
2310081,"Super High"
2310125,"Super High"
2310167,"Super High"
2310181,"High"
2310189,"High"
2310223,"Super High"
2310224,"Low"
2310231,"Super High"
2310252,"Super High"
2310266,"Super High"
2310267,"Super High"
2310305,"Super High"
2310329,"Super High"
2310406,"Super High"
2310422,"Super High"
2310467,"Super High"
2310499,"Low"
2310515,"Medium"
2310544,"Super High"
2310593,"Medium"
2310601,"Super High"
2310695,"Super High"
2310708,"Super High"
2310784,"Medium"
2310823,"Super High"
2310861,"High"
2310872,"High"
2310902,"Medium"
2310906,"Super High"
2310907,"Super High"
2310918,"Super High"
2310935,"Medium"
2310942,"Super High"
2310950,"High"
2311003,"Medium"
2311007,"Super High"
2311054,"Super High"
2311070,"Low"
2311074,"Medium"
2311088,"Super High"
2311091,"Medium"
2311093,"Low"
2311128,"Super High"
2311145,"High"
2311222,"Super High"
2311225,"Super High"
2311324,"Low"
2311381,"Super High"
2311396,"Super High"
2311459,"High"
2311495,"Super High"
2311518,"High"
2311521,"Super High"
2311543,"Super High"
2311544,"Medium"
2311560,"Super High"
2311607,"Medium"
2311631,"Super High"
2311675,"Medium"
2311716,"Super High"
2311717,"Medium"
2311722,"Super High"
2311733,"High"
2311751,"Super High"
2311781,"Super High"
2311820,"Super High"
2311825,"Super High"
2350068,"Low"
2350177,"Low"
2350208,"Super High"
2350269,"Low"
2350301,"Low"
2350344,"Low"
2350391,"Low"
2350565,"High"
2350683,"Super High"
2350739,"Low"
2350953,"Super High"
2350971,"Super High"
2350983,"Low"
2351001,"Super High"
2351036,"Low"
2351092,"High"
2351193,"Medium"
2351253,"Super High"
2351258,"Low"
2351318,"Low"
2351335,"Low"
2351347,"Super High"
2351350,"High"
2351368,"Low"
2351397,"Super High"
2351405,"Super High"
2351455,"Super High"
2351465,"Low"
2351585,"Super High"
2351596,"Low"
2351599,"Low"
2351604,"Super High"
2351609,"Low"
2351629,"Low"
2351638,"Super High"
2351865,"Low"
2351879,"Super High"
2351926,"High"
2351983,"Super High"
2352060,"High"
2352123,"Super High"
2352128,"High"
2352254,"Super High"
2352259,"High"
2352270,"Low"
2352294,"Low"
2352317,"Super High"
2352342,"Super High"
2352364,"Low"
2352365,"Super High"
2352377,"Super High"
2352391,"Low"
2352399,"Super High"
2352419,"Super High"
2352433,"Low"
2352438,"Medium"
2352486,"Super High"
2352488,"Low"
2352514,"Low"
2352526,"High"
2352543,"Super High"
2352572,"Super High"
2352622,"High"
2352623,"Super High"
2352634,"Super High"
2352639,"Medium"
2352698,"Super High"
2352768,"High"
2352831,"High"
2352841,"Super High"
2352843,"Low"
2352851,"High"
2352861,"High"
2352893,"Super High"
2352997,"Super High"
2353159,"Low"
2353263,"High"
2353303,"High"
2353307,"Super High"
2353314,"Medium"
2353336,"High"
2353344,"High"
2353355,"Super High"
2353371,"Super High"
2353374,"Low"
2353382,"High"
2353446,"High"
2353466,"Medium"
2353491,"Super High"
2353498,"Super High"
2353535,"Super High"
2353550,"Super High"
2353558,"Low"
2353575,"Low"
2353610,"Super High"
2353628,"Super High"
2353711,"Low"
2353759,"Low"
2353775,"Super High"
2353778,"High"
2353822,"Low"
2353824,"Super High"
2353833,"Super High"
2353836,"High"
2353844,"High"
2353869,"Super High"
2353876,"High"
2353937,"Low"
2353973,"Super High"
2354027,"Super High"
2354045,"Low"
2354049,"Low"
2354092,"Low"
2354113,"Super High"
2354116,"Super High"
2354157,"Super High"
2354272,"High"
2354361,"Low"
2354389,"Super High"
2354395,"High"
2354447,"Super High"
2354452,"Low"
2354461,"High"
2354515,"High"
2354517,"Super High"
2354574,"Low"
2354601,"Low"
2354625,"Low"
2354665,"Super High"
2354672,"Low"
2354696,"Low"
2354710,"Super High"
2354713,"Super High"
2354753,"Super High"
2354762,"Super High"
2354809,"High"
2354825,"Super High"
2354827,"Super High"
2354841,"Super High"
2354853,"Medium"
2354878,"High"
2354887,"Super High"
2354893,"Super High"
2354905,"Low"
2354914,"Super High"
2354919,"Super High"
2354942,"High"
2355030,"Low"
2355056,"Low"
2355060,"Medium"
2355079,"High"
2355083,"Low"
2355123,"Super High"
2355124,"Low"
2355164,"Super High"
2355194,"Medium"
2355248,"Medium"
2355324,"Super High"
2355358,"High"
2355392,"Super High"
2355396,"Low"
2355398,"High"
2355442,"Super High"
2355553,"Medium"
2355578,"High"
2355587,"Medium"
2355613,"Super High"
2355700,"High"
2355712,"Super High"
2355727,"Super High"
2355817,"Super High"
2355825,"Medium"
2355826,"Low"
2355933,"Low"
2355953,"Low"
2355984,"Super High"
